title,description,url
Създаване на отстъпка с множество промо кодове,"С функцията за множество промо кодове можете да създадете система, която предлага общо 50% отстъпка, разделена на няколко промо кода. Клиентите могат да събират тези промо кодове и да прилагат повече от един при касата, докато достигнат максималната 50% отстъпка. Тази функция е чудесна за игри, в които насърчавате клиентите да събират точки и те могат да натрупват тези промо кодове за бъдещи покупки. Можете също така да насочите отстъпки за поръчки над определена сума, да отделите отстъпки на конкретни групи, да дефинирате региони и да посочите диапазоните на дати за валидност на промо кода.",https://help.cloudcart.com/bg/
Фиксирани отстъпки,"Фиксираните отстъпки са полезни за прилагане на конкретни отстъпки към конкретни продукти или вариации на продукти. След като създадете контейнер за фиксирана отстъпка, можете да добавите продукти и техните отстъпки в движение автоматично, като използвате API, XML или CSV файлове. Можете също така да прилагате отстъпки към конкретни вариации на продукта, което го прави гъвкав и адаптивен.",https://help.cloudcart.com/bg/
Визуални етикети,"Визуалните етикети ви позволяват да прилагате етикет или значка към конкретни продукти, като текст или като изображение. Тази функция може да помогне за привличане на вниманието на клиентите към конкретни промоции, като лятна или зимна разпродажба. Можете да персонализирате външния вид и разположението на етикета върху изображението на продукта.",https://help.cloudcart.com/bg/
Бого предлага,"BOGO (купете един, вземете една) оферти ви позволяват да създавате условни отстъпки. Например, ако клиентът закупи една единица от продукт, той може да получи второ устройство с дисконтирана ставка, като 50% или дори 100% отстъпка. Тези оферти насърчават клиентите да купуват повече артикули наведнъж, за да се възползват от отстъпката.",https://help.cloudcart.com/bg/
Количествени отстъпки,"Количествените отстъпки осигуряват многостепенни цени въз основа на броя на закупените единици. Например, ако клиент закупи една единица, цената може да бъде определена в определена сума, но ако закупи три или повече единици, цената на единица намалява. Това насърчава клиентите да купуват на едро, за да спестят пари.",https://help.cloudcart.com/bg/
Отстъпки от отброяване,"Отстъпките за отброяване създават усещане за неотложност за клиентите, като предлагат ограничена отстъпка. След като клиент приложи промо код в количката си, таймер започва да отброява. Ако клиентът не завърши покупката си преди изтичането на таймера, отстъпката се премахва. Тази функция може да помогне за минимизиране на изоставените колички и увеличаване на процента на конверсия, като насърчава клиентите да вземат бързи решения за покупка.",https://help.cloudcart.com/bg/
Преглед на Bumpcart,"Bumpcart помага на търговците автоматично да определят сумата за безплатна доставка или други промоции и предлага съответните продукти за запълване на празнината между количеството на количката и целевата сума за промоцията. Това дава възможност на търговците да увеличават своите AOV, без да са необходими допълнителни действия.",https://help.cloudcart.com/bg/
Инсталиране и активиране,"За да инсталирате приложението Bumpcart, следвайте подканите на екрана. Обърнете внимание, че приложението е в процес на изграждане и може да има малки проблеми с текст и видимост. Основната функционалност и концепцията обаче остават същите. След инсталирането активирайте Bumpcart в настройките на приложението.",https://help.cloudcart.com/bg/
Цели и действия,"В Bumpcart търговците могат да си поставят цели, които са суми при касата, до които искат да достигнат клиентите. Действията определят как Bumpcart ще показва продукти въз основа на целта. Действията включват филтриране по категория, производител, продукт или свързани продукти. Освен това търговците могат да ограничат избора на продукти до нови, препоръчани или представени продукти и да сортират продукти по цена, дата, рейтинг, коментари или поръчки.",https://help.cloudcart.com/bg/
Настройки на целевата сума,"Търговците могат да зададат целева сума за касата, която Bumpcart ще използва, за да определи какви продукти да предложат. Например, ако целевата сума е 200, Bumpcart няма да предлага продукти, след като количката достигне тази сума. Търговците могат също да зададат капачка на цената на продукта и да ограничат броя на показаните продукти.",https://help.cloudcart.com/bg/
Действия въз основа на цели,"Bumpcart може да показва продукти въз основа на различни видове цели, като минимална сума на поръчката, безплатни прагове на доставка и поръчки в определена сума. Търговците могат да създадат тези цели в секцията за маркетингови отстъпки на платформата CloudCart.",https://help.cloudcart.com/bg/
Персонализиране на съобщения за неравности,"Търговците могат да персонализират съобщенията, показани от BumpcArt, като заглавието на джаджата, символа на валутата и процента на отстъпката. Това позволява на търговците да приспособяват съобщенията към своята специфична аудитория и промоции.",https://help.cloudcart.com/bg/
Поръчайте продукти,"Менюто за продукти за поръчка ви позволява да видите всички продукти, закупени чрез конкретни поръчки. Тук можете да получите достъп до информация като вариации на продукта, SKU, цвят, номера на поръчката, с които продуктите са свързани, цената и количеството, необходимо за подготовката. Освен това, ако даден продукт има доставчик, можете да видите информацията на доставчика, цената на доставчика и идентификатора на доставчика. Тази функция опростява процеса на проследяване на продуктите в рамките на поръчки, което улеснява управлението на вашия инвентар.",https://help.cloudcart.com/bg/
Цел на продуктите за поръчка,"Функцията за продукти за поръчки е проектирана да помогне за оптимизиране на процесите на изпълнение, управление на складове и организация за съхранение. С тази функция можете бързо да видите точните продукти и количества, закупени в определен период от време. Тази информация може да бъде експортирана и отпечатана, което ви позволява ефективно да изберете правилните продукти и количества от вашето съхранение или склад. Тази функция в крайна сметка спомага за ускоряване на процеса на бране, опаковане и доставка на стоки, което е от решаващо значение за онлайн бизнеса.",https://help.cloudcart.com/bg/
Изоставени колички,"Функцията за изоставени колички ви позволява да видите колички за пазаруване, които не са били финализирани, или поръчки, които не са завършени. Тази информация е полезна за разбиране на поведението на клиентите и идентифициране на потенциални проблеми в процеса на плащане. Платформата CloudCart автоматично следи всяка стъпка от пътуването на клиента и изпраща напомняния на клиентите, за да финализират своите поръчки. Въпреки че менюто „Изостави колички“ е предимно за информационни цели, то осигурява ценна представа за клиентското изживяване.",https://help.cloudcart.com/bg/
Фактуриране,"Менюто за фактуриране централизира цялата информация, свързана с фактурирането, което улеснява достъпът и управлението. Тук можете да видите подробности като номера на фактури, номера на поръчки, клиенти и суми. Освен това имате възможност да преглеждате, отпечатвате или изтегляте индивидуални фактури като PDF файлове. Ако трябва да изтеглите всички фактури за определен месец или период от време, можете да го направите с лекота. За магазини с голям брой поръчки ще бъдете уведомени по имейл, когато връзката ви за изтегляне е налична, като гарантирате, че можете ефективно да получите достъп до данните си за фактуриране.",https://help.cloudcart.com/bg/
Управление на поръчки,"Получаването на задълбочено разбиране на управлението на поръчките в онлайн магазин е от съществено значение за успешното управление на поръчките и предоставяне на отлично обслужване на клиентите. CloudCart предлага процеси на автоматизация, като например маркиране на поръчки като завършени, когато статутът им се промени в платените и изпълнени, или автоматично маркира изплащанията, платени, когато се изпълнява с конкретни превозвачи. Тези функции помагат да се оптимизират процеса на управление на вашите поръчки, спестявайки ви време и усилия.",https://help.cloudcart.com/bg/
Състояния на поръчка,"Менюто за настройки ви позволява да получите достъп и да персонализирате състоянията на поръчка, доставка и плащане. Можете да промените формулировката на тези статуси или да добавите нови, за да създадете персонализиран работен процес, който да отговаря на вашите вътрешни процеси. Тази функция ви позволява да установите верига от процеси въз основа на специфични състояния, подобряване на комуникацията и сътрудничеството във вашия екип. Като персонализирате тези състояния, можете да гарантирате, че вашият екип има ясно разбиране за напредъка на всяка поръчка и може ефективно да се справи с всички проблеми, които могат да възникнат.",https://help.cloudcart.com/bg/
Система за управление на поръчки,"Нашата система за управление на поръчки позволява на търговците да обработват поръчки още по -бързо. Той разполага с бърз преглед на поръчката, бързо редактиране на поръчката, промяна на състоянието с едно щракване, генериране на сметки, автоматизирано изпращане на имейл и много други.",https://help.cloudcart.com/bg/
Филтри и търсене,"Ние предлагаме различни филтри, които да ви помогнат да стесните информацията, специфична за вас като оператор. Освен това, нашата умна функция за търсене ви позволява да търсите по SKU, продукт, номер на поръчка или нещо, свързано с поръчки, включително клиенти.",https://help.cloudcart.com/bg/
Заключващи механизми и уеб куки,"Нашата система включва механизми като заключване на специфични поръчки, за да се сведе до минимум шансовете за обработка на една поръчка от двама оператори. Имаме и интегрирани уеб куки, които се изпращат в реално време при обработка на поръчки.",https://help.cloudcart.com/bg/
Оптимизация и мащабируемост,"Основната цел на нашата система е да оптимизираме процеса на управление на поръчките, което позволява на нашите търговци да имат по -бърз, мащабируем и последователен начин за експлоатация и управление на техните поръчки. Това от своя страна им помага да увеличат приходите, да разширят бизнеса си и да управляват по -ефективно данните.",https://help.cloudcart.com/bg/
Навигация в менюто за поръчки,"Менюто за поръчки включва различни подменюта като поръчки, абонаменти, поръчани продукти, изоставени поръчки и фактури.",https://help.cloudcart.com/bg/
Търсене и филтри,"Можете да търсите поръчки по SKU, баркод, име на продукта, име на клиента, имейл, телефонен номер, идентификатор на поръчка или номер на фактура. Освен това можете да създавате филтри въз основа на конкретни критерии и да ги запазите за по -късна употреба или да създавате раздели с предварително зададени филтри за бърз достъп.",https://help.cloudcart.com/bg/
Изброяване и бързи действия,"Списъкът показва информация за поръчката, включително номера на поръчката, името на клиента, адреса, датата и часа на поръчката, куриер на изпълнение, очакваната дата на доставка, състоянието на поръчката и общата сума. Индикаторите за метод на цвят на цветово кодиране и метод на плащане улесняват идентифицирането на конкретни типове поръчки. Можете също така да видите бележки за клиент или администратор, архивиране или маркиране на поръчки като попълнени и бързо да преглеждате или редактирате поръчки с помощта на страничния панел.",https://help.cloudcart.com/bg/
Експортиране на поръчки,"Експортиране на поръчки като CSV файл, който може да бъде отворен в приложения за електронни таблици като Microsoft Excel или Google Sheets. Тази функция ви помага да анализирате поръчките си и да генерирате персонализирани отчети, като ви дава представа за работата на вашия бизнес за електронна търговия. Можете също да изберете кои колони да експортирате и да прилагате филтри, за да експортирате само конкретни данни за поръчката.",https://help.cloudcart.com/bg/
Групови действия,"CloudCart предлага групови действия, които да ви помогнат да управлявате няколко поръчки наведнъж. Можете да изберете няколко поръчки и да извършвате действия като промяна на състоянието на поръчката, добавяне на маркери, присвояване на доставчик на изпълнение или поръчки за архивиране. Тази функция оптимизира процеса и спестява време при управление на голям брой поръчки.",https://help.cloudcart.com/bg/
Изоставени заповеди,"Нашата платформа ви помага да идентифицирате и проследявате изоставени поръчки, като предоставя ценна информация за потенциални загубени продажби. Можете да видите списъка с изоставени поръчки, да анализирате причините за изоставянето и да предприемете подходящи действия за възстановяване на тези продажби. CloudCart предлага и автоматизирани напомняния за имейл на клиенти, които са изоставили количките си, като ги насърчават да завършат покупките си.",https://help.cloudcart.com/bg/
Фактури и таксуване,"Нашата платформа генерира фактури автоматично за всяка поръчка, което улеснява търговците да управляват своето фактуриране и счетоводство. Фактурите могат да бъдат персонализирани с логото и информацията на вашата компания и могат да бъдат изпращани на клиентите по имейл. CloudCart също така поддържа множество данъчни настройки, което ви позволява да управлявате данъци въз основа на местоположението на вашия бизнес и приложимите разпоредби.",https://help.cloudcart.com/bg/
Управление на клиентите,"Системата за управление на клиентите на CloudCart ви позволява да проследявате и управлявате ефективно информацията за клиентите. Можете да видите профили на клиенти, история на поръчката и история на комуникацията, като ви помагате да разберете по -добре клиентите си и да се погрижите за техните нужди. Платформата също ви позволява да сегментирате клиенти въз основа на различни критерии, като честота на поръчка, общи разходи или местоположение, което ви позволява да създавате целеви маркетингови кампании и промоции.",https://help.cloudcart.com/bg/
Създаване на поръчка с отстъпка,Изберете два продукта и нанесете 50% отстъпка към тяхната цена.,https://help.cloudcart.com/bg/
Изчисляване на общата поръчка,"Общият брой на поръчката ще включва единичната цена, ръчната отстъпка, стандартен брой приложени ДДС и всички други приложими такси.",https://help.cloudcart.com/bg/
Избор на начин на плащане,"Изберете метод на плащане от доставчиците на активирани плащане. Обърнете внимание, че ако изберете „Парични средства при доставка“, платформата няма да изисква да изпратите поръчката обратно на клиента, тъй като това е офлайн начин на плащане.",https://help.cloudcart.com/bg/
Проверка и актуализиране на адреса за доставка,"Проверете адреса за доставка и го коригирайте, ако е необходимо. Ако адресът е неправилен, свържете се с клиента, за да получите правилния адрес.",https://help.cloudcart.com/bg/
Финализиране на поръчката,"Уверете се, че цялата необходима информация е попълнена, като начин на плащане, информация за доставка и адрес на клиента. Щракнете върху „Създаване на поръчка“, за да финализирате поръчката и да я изпратите на клиента.",https://help.cloudcart.com/bg/
Изпълнение на поръчката,"След като поръчката е създадена, можете да я изпълните според нуждите. Клиентът ще получи имейл с подробности за поръчката си, включително закупените продукти, приложените отстъпки, данъка и друга подходяща информация.",https://help.cloudcart.com/bg/
Създаване на поръчка с различен начин на плащане,"Създайте нова поръчка и изберете различен начин на плащане, като Braintree. Определете адреса на клиента и изберете доставчик на доставка. Можете или да създадете поръчката или да създадете поръчката и да изпратите връзка към клиента. В този пример ние избираме втората опция, която създава поръчката и изпраща връзка към клиента, за да завършат плащането.",https://help.cloudcart.com/bg/
Преглед на състоянието на поръчката и състоянието на промяна,"Достъп до изгледа на поръчката, за да видите идентификационния номер на поръчката, датата, часът и състоянието. Можете да промените състоянието на поръчката, като щракнете върху нея, но имайте предвид, че някои промени в състоянието може да не са възможни в зависимост от текущия метод и метод за доставка. Промяната на състоянието на поръчката автоматично ще изпрати актуализация на имейл до клиента.",https://help.cloudcart.com/bg/
Навигация между поръчки,"Използвайте стрелките до идентификационния номер на поръчката, за да се движите бързо между поръчки.",https://help.cloudcart.com/bg/
Управление на подробности за поръчката,"В рамките на поръчка можете да видите и управлявате продуктите, вариациите, единичните цени, количествата и линейните суми. Можете също така да прилагате отстъпки, ръчно или автоматично и да обработвате връщането на продукта, като премахнете продукта от поръчката.",https://help.cloudcart.com/bg/
Допълнителни опции за поръчка,"Други налични опции включват отпечатване на фактура, отпечатване на опаковъчен фиш или лист за пратка и изпращане на клиента уникална връзка към тяхната поръчка. В зависимост от състоянието на поръчката, някои опции може да не са налични.",https://help.cloudcart.com/bg/
Преглед на Google Maps,"В рамките на платформата можете да видите Google Maps, за да намерите лесно клиенти въз основа на техните адреси. Като кликнете върху изображението на картата в профила на клиента, ще бъдете насочени директно към местоположението на клиента, което ще ви позволи да визуализирате точния адрес, където се намира вашият клиент. Тази функция прави по -удобно търговците да разберат географското разпределение на тяхната клиентска база.",https://help.cloudcart.com/bg/
Подробности за групата на клиентите,"Платформата предоставя преглед на информацията за групата на всеки клиент, като тяхното име, имейл адрес и други подходящи подробности. Като търговец можете да редактирате някои от тези подробности, като актуализиране на имейл адреса или името на клиента. Освен това имате възможност да изберете дали да уведомите клиента за каквито и да е промени, направени в техния профил. Това ниво на контрол гарантира, че поддържате точни и актуални клиентски записи, като позволяват по-добра комуникация и обслужване на клиентите.",https://help.cloudcart.com/bg/
Информация за поръчка и обем,"Търговците могат да преглеждат изчерпателна информация за изпълнените поръчки, техния обем и общия брой поръчки за всеки клиент. Тази функционалност ви помага да следите историята на покупките на клиентите и да идентифицирате тенденциите или моделите сред различните групи клиенти. Разбирайки поведението на покупките на вашите клиенти, можете да приспособите маркетинговите стратегии и промоциите, за да насърчавате повторния бизнес и да насърчавате лоялността на клиентите.",https://help.cloudcart.com/bg/
Адрес и печат на доставка,"Адресът за доставка за всяка поръчка се показва на платформата и можете да отпечатате информацията за поръчката, включително адреса, като щракнете върху иконата на принтера. Тази функция е полезна, когато трябва да създадете етикети за доставка или пътни животни за вашите пакети, оптимизиране на процеса на доставка и намаляване на потенциала за грешки. Като имате пряк метод за генериране и отпечатване на етикети за доставка, можете да спестите време и усилия за изпълнение на поръчки, като в крайна сметка подобрявате цялостната ви ефективност на управление на поръчките.",https://help.cloudcart.com/bg/
Промяна на адреса на клиента,"Платформата ви позволява лесно да променяте адреса или телефонен номер на клиента, без да се отдалечавате далеч от техния профил. Тази функционалност е от съществено значение, когато клиентът поиска промяна на адреса или когато трябва да актуализирате информацията им за контакт по някаква причина. Поддържането на точни и актуални данни за контакт с клиентите е от решаващо значение за осигуряване на безпроблемна комуникация и ефективно управление на поръчките.",https://help.cloudcart.com/bg/
адрес на плащане,"Търговците могат да добавят адрес за фактуриране към поръчка, ако остане неплатен. Ако обаче поръчката вече е платена, няма да можете да добавите повече адреси. Адресите за фактуриране работят подобно на адресите за доставка, като ви позволяват да съхранявате и управлявате точна информация за фактуриране за фактуриране и финансово проследяване. Тази функция гарантира, че имате цялата необходима информация за обработка на плащания и поддържане на точни финансови записи.",https://help.cloudcart.com/bg/
Защита на измамите,"Платформата предлага вградена защита от измами, като сравнява IP адреса на клиента с техния адрес за доставка. Този процес помага да се идентифицират потенциални несъответствия, които могат да показват измамна дейност. Ако се открие несъответствие, системата ще изпрати известие до търговеца, като ги предупреди за потенциалния риск от измами. Този добавен слой сигурност помага на търговците да защитят бизнеса си от потенциални загуби и да поддържат доверие с своите клиенти.",https://help.cloudcart.com/bg/
Поръчки,"Разделът за поръчки ви позволява да видите всички изпълнени поръчки с обема на поръчката, сумата и общия брой поръчки за всеки клиент. Информацията за източника се записва, която показва източника на реферали за клиента. Тази информация е полезна за наблюдение и анализ на източника на вашите поръчки, като Facebook, Google или други партньори.",https://help.cloudcart.com/bg/
Плащане,"Можете да промените метода на плащане за поръчка, ако плащането на клиента не е преминало и те предпочитат да плащат например с PayPal. Ако изберете опцията PayPal, можете да копирате връзката и да я изпратите обратно на клиента, за да извършите друго плащане за поръчката. Електронните плащания имат бутон „Преглед на повече“, който ви позволява да видите състоянието на плащането.",https://help.cloudcart.com/bg/
Изпълнение,"Функцията за изпълнение ви позволява да изпълнявате поръчките си с просто щракване на бутон или чрез промяна на доставчика. Можете да изпълните поръчката, да преизчислите промените и да генерирате Waybill с информацията за избраната услуга, улица, номер на поръчка, тегло, име на пакет, артикули или пакети, платец и специални изисквания за доставка. Можете също да проследите поръчката и да отпечатате Waybill на принтер на етикета. Ако не сте доволни от информацията, можете да маркирате поръчката като неизпълнена.",https://help.cloudcart.com/bg/
Достъп до менюто за отстъпки,"За да получите достъп до тази функционалност, отворете маркетинговото табло. Оттук отидете на менюто за отстъпки и щракнете върху „Добавете чисто нова отстъпка“.",https://help.cloudcart.com/bg/
Създаване на един код за отстъпка,"За да създадете един код за отстъпка, въведете име за вътрешни цели и изберете между „Създаване на нов код за отстъпка“ и „Генериране на серия от кодове за отстъпки“. За един код щракнете върху „Създаване на нов код за отстъпка“ и въведете желаните условия, като отстъпки за конкретни категории продукти, безплатна доставка или ограничения за отстъпки. Тези условия могат да се прилагат едновременно с един промо код. След като приключите, щракнете върху „Добавяне на отстъпка“.",https://help.cloudcart.com/bg/
Прилагане на кода за отстъпка към storefront,"След като създадете кода за отстъпка, отидете на витрината и тествайте кода за отстъпки на допустими продукти. Трябва да видите съответно отстъпките и условията, като отстъпки, базирани на безплатна доставка или процент на конкретни категории продукти.",https://help.cloudcart.com/bg/
Генериране на поредица от кодове за отстъпки,"За да генерирате серия от кодове за отстъпки, щракнете върху „Генериране на серия от кодове за отстъпки“. Посочете диапазона за вашите промо кодове, като започнете и завършвате с номер. Можете да генерирате до 5000 промо кода наведнъж. Включете префикс за кодовете, като само числото се различава между всеки. Прилагат се същите ограничения на функционалността, диапазоните, регионите и групите на клиентите, както и условията за отстъпки. След като приключите, щракнете върху „Генериране“, за да създадете промо кодовете.",https://help.cloudcart.com/bg/
Контекстуални маркетинг и динамични промо кодове,"Създаване на динамични промо кодове за контекстуален маркетинг въз основа на поведението на потребителите. Тази функционалност е достъпна само за потребители с Enterprise и Enterprise Plus абонаментни планове. За да използвате динамични промо кодове, трябва да създадете сегмент с условия, свързани с продукти, категории, доставчици или марки. След като сегментът ви е готов, отворете кампании и създайте автоматизирана кампания, като изберете сегмента, който сте създали по -рано. В шаблона за имейл вмъкнете променлива на динамична код за отстъпка и конфигурирайте настройките за отстъпката, като процент или сума. Динамичният промо код ще се прилага само за продукти, които отговарят на условията на вашия сегмент. Тествайте промо кода, като го приложите към продукт във вашия онлайн магазин и се уверете, че той работи правилно. Не забравяйте, че динамичният код за отстъпка не е връзка, а код, който потребителите трябва да се прилагат ръчно по време на касата. Бъдещата актуализация ще въведе динамична връзка за промо кодов код, която автоматично прилага отстъпката към количките на потребителите. Тази мощна функция позволява насочен и подходящ маркетинг и с нетърпение очакваме вашите отзиви и успешното му изпълнение.",https://help.cloudcart.com/bg/
Функции за сигурност,"CloudCart инвестира време за подобряване на платформата от гледна точка на сигурността. Някои от функциите включват сложна система, която следи използването и може да блокира, забави или забави потребителите въз основа на специфични сигнали. Това помага да се защити уебсайта ви от нападатели и хакери.",https://help.cloudcart.com/bg/
